dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
ucr,013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,DISTORTEDECG3,,tirex_resid,default,,0.00995,0.01119,0.7242,0.02359,5.9,,559.5,15000,1,0.00673,ok
ucr,013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,DISTORTEDECG3,,tirex_quantile,default,,0.00655,0.00985,0.70477,0.00131,5.9,,559.5,15000,1,0.00673,ok
ucr,014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,DISTORTEDECG3,,tirex_resid,default,,0.00915,0.0099,0.67713,0.02033,12.1,,593.6,22000,1,0.00459,ok
ucr,014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,DISTORTEDECG3,,tirex_quantile,default,,0.00713,0.01008,0.65925,0.01839,12.1,,593.6,22000,1,0.00459,ok
ucr,015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100,DISTORTEDECG4,,tirex_resid,default,,0.00403,0.00921,0.93131,0.00952,73.25,,593.6,195000,1,0.00154,ok
ucr,015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100,DISTORTEDECG4,,tirex_quantile,default,,0.00498,0.00758,0.81766,0.00639,73.25,,593.6,195000,1,0.00154,ok
ucr,016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,DISTORTEDECG4,,tirex_resid,default,,0.01209,0.01456,0.68059,0.0433,11.89,,593.6,25000,1,0.00804,ok
ucr,016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,DISTORTEDECG4,,tirex_quantile,default,,0.00982,0.01385,0.67595,0.02162,11.89,,593.6,25000,1,0.00804,ok
ucr,017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,DISTORTEDECG4,,tirex_resid,default,,0.01139,0.00808,0.68382,0.04347,12.11,,593.6,25000,1,0.00404,ok
ucr,017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,DISTORTEDECG4,,tirex_quantile,default,,0.0053,0.00664,0.6743,0.00999,12.11,,593.6,25000,1,0.00404,ok
ucr,018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,DISTORTEDECG4,,tirex_resid,default,,0.0043,0.0059,0.67418,0.00178,11.94,,593.6,22000,1,0.00459,ok
ucr,018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,DISTORTEDECG4,,tirex_quantile,default,,0.00451,0.0066,0.72581,0.00176,11.94,,593.6,22000,1,0.00459,ok
ucr,019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,DISTORTEDGP711MarkerLFM5z1,,tirex_resid,default,,0.15622,0.11048,0.939,0.29677,6.05,,346.3,7000,1,0.00643,ok
ucr,019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,DISTORTEDGP711MarkerLFM5z1,,tirex_quantile,default,,0.07473,0.06326,0.939,0.16759,6.05,,346.3,7000,1,0.00643,ok
ucr,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,DISTORTEDGP711MarkerLFM5z2,,tirex_resid,default,,0.28547,0.25999,0.97718,0.49113,6.33,,346.3,7000,1,0.03057,ok
ucr,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,DISTORTEDGP711MarkerLFM5z2,,tirex_quantile,default,,0.20783,0.14866,0.99006,0.37362,6.33,,346.3,7000,1,0.03057,ok
ucr,021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,DISTORTEDGP711MarkerLFM5z3,,tirex_resid,default,,0.05223,0.05168,0.91721,0.10605,6.04,,346.3,7000,1,0.00657,ok
ucr,021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,DISTORTEDGP711MarkerLFM5z3,,tirex_quantile,default,,0.01437,0.01576,0.67658,0.04032,6.04,,346.3,7000,1,0.00657,ok
ucr,022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,DISTORTEDGP711MarkerLFM5z4,,tirex_resid,default,,0.30775,0.19047,0.99607,0.4635,6.29,,368.8,8000,1,0.01487,ok
ucr,022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,DISTORTEDGP711MarkerLFM5z4,,tirex_quantile,default,,0.03229,0.03347,0.73984,0.12147,6.29,,368.8,8000,1,0.01487,ok
ucr,023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716,DISTORTEDGP711MarkerLFM5z5,,tirex_resid,default,,0.18669,0.12091,0.99605,0.30924,6.21,,346.3,7000,1,0.015,ok
ucr,023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716,DISTORTEDGP711MarkerLFM5z5,,tirex_quantile,default,,0.23401,0.11967,0.99594,0.43033,6.21,,346.3,7000,1,0.015,ok
ucr,024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,DISTORTEDInternalBleeding10,,tirex_resid,default,,0.00639,0.01518,0.73585,0.00626,6.4,,271.7,4301,1,0.00721,ok
ucr,024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,DISTORTEDInternalBleeding10,,tirex_quantile,default,,0.00689,0.01209,0.68358,0.00135,6.4,,271.7,4301,1,0.00721,ok
ucr,025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,DISTORTEDInternalBleeding14,,tirex_resid,default,,0.04923,0.1086,0.99202,0.10821,5.98,,284.7,4701,1,0.00596,ok
ucr,025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,DISTORTEDInternalBleeding14,,tirex_quantile,default,,0.25518,0.13041,0.99849,0.40165,5.98,,284.7,4701,1,0.00596,ok
ucr,026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,DISTORTEDInternalBleeding15,,tirex_resid,default,,0.05194,0.06175,0.89612,0.09091,6.11,,314.1,5901,1,0.02898,ok
ucr,026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,DISTORTEDInternalBleeding15,,tirex_quantile,default,,0.0399,0.05008,0.66111,0.0812,6.11,,314.1,5901,1,0.02898,ok
