dataset,series,detector,custom_vus_pr,reference_vus_pr
ucr,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,ae,0.011654151869000672,0.017249820253873147
ucr,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,iforest,0.0020842134933393318,0.0018907842219026286
ucr,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,timesfm_resid,0.0028632531887116735,0.002823261047795856
ucr,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,tirex_resid,0.0019633454028585434,0.0017979110278681456
ucr,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,chronos_base_resid,0.002608408033800624,0.0025126482539421526
ucr,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,chronos_small_resid,0.0025536316667552463,0.002449785942299117
ucr,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,knn,0.01328782411378774,0.01569754756371601
ucr,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,lof,0.008486562925162418,0.009848458997992698
ucr,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,ae,0.029922122877056728,0.038185039877209025
ucr,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,iforest,0.0038803397665281834,0.00375590632697428
ucr,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,timesfm_resid,0.007810655816647126,0.00904597903285276
ucr,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,tirex_resid,0.006734668905213549,0.007896950191591092
ucr,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,chronos_base_resid,0.0030703588848652167,0.003170662920895808
ucr,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,chronos_small_resid,0.0029609221029678998,0.003034875460722228
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,knn,0.11381933853196913,0.11501321841869515
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,lof,0.03168174819909948,0.026813494995505116
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,ae,0.005275625716427644,0.0040110292048275474
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,iforest,0.07607942680020652,0.07680049051710151
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,timesfm_resid,0.0074137164402852465,0.00783514760424822
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,tirex_resid,0.005722359694910825,0.00642122953216245
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,chronos_base_resid,0.005314023127245983,0.005427069976437929
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,chronos_small_resid,0.004797862446681043,0.004958632008699226
smd,machine-1-1,knn,0.6404300248872721,0.6038930907113764
smd,machine-1-1,lof,0.6302805844636792,0.6144014660864437
smd,machine-1-1,ae,0.622127088102459,0.6262908421715829
smd,machine-1-1,iforest,0.41255609351789446,0.33988478883697004
smd,machine-1-1,timesfm_resid,0.27538442563837984,0.30134042558453566
smd,machine-1-1,tirex_resid,0.27053186794296863,0.294036289566664
smd,machine-1-1,chronos_base_resid,0.25479960722725314,0.27437760332841055
smd,machine-1-1,chronos_small_resid,0.25167013104103303,0.2720685061308698
smd,machine-1-2,knn,0.42903581151496906,0.32519367768279
smd,machine-1-2,lof,0.020896284800689353,0.01853224607553317
smd,machine-1-2,ae,0.35543488134563284,0.28900744916312
smd,machine-1-2,iforest,0.5555160734407065,0.5045463174655248
smd,machine-1-2,timesfm_resid,0.24051451678887337,0.25425492643505077
smd,machine-1-2,tirex_resid,0.2546498637062939,0.25724744572963215
smd,machine-1-2,chronos_base_resid,0.24478020352685428,0.25315955199155576
smd,machine-1-2,chronos_small_resid,0.2523665797703707,0.26628680197837523
smd,machine-1-3,knn,0.13872761733911804,0.11116700091702181
smd,machine-1-3,lof,0.10036831826418717,0.08130966966465633
smd,machine-1-3,ae,0.3688884860263255,0.3225332516378601
smd,machine-1-3,iforest,0.25288505890508384,0.16801451910344653
smd,machine-1-3,timesfm_resid,0.14300007366505668,0.15769269016193288
smd,machine-1-3,tirex_resid,0.12718326454350604,0.13143176443661844
smd,machine-1-3,chronos_base_resid,0.12306791645334757,0.12857738239227487
smd,machine-1-3,chronos_small_resid,0.12502655929793585,0.13243798359483444
smd,machine-1-4,knn,0.255248272251164,0.14884623905173908
smd,machine-1-4,lof,0.1947748226478549,0.09595743494820137
smd,machine-1-4,ae,0.3444349590570757,0.3193493711915033
smd,machine-1-4,iforest,0.25788909774293434,0.19850141018598041
smd,machine-1-4,timesfm_resid,0.1325645614829079,0.12902152422942084
smd,machine-1-4,tirex_resid,0.13331714584632232,0.12941977661835213
smd,machine-1-4,chronos_base_resid,0.1363567335307104,0.12694713985620187
smd,machine-1-4,chronos_small_resid,0.12962135520317342,0.12282948890481228
smd,machine-1-5,knn,0.029999770386558492,0.01352683790384993
smd,machine-1-5,lof,0.006509539930147072,0.006003373994486643
smd,machine-1-5,ae,0.012763700744038143,0.008652969580271981
smd,machine-1-5,iforest,0.04001021184382262,0.022499743575972272
smd,machine-1-5,timesfm_resid,0.024795202402470035,0.02656748985346856
smd,machine-1-5,tirex_resid,0.021756683343769796,0.023451142899511432
smd,machine-1-5,chronos_base_resid,0.02720982077391315,0.03094252085688359
smd,machine-1-5,chronos_small_resid,0.024172749895064412,0.02577058889571503
smd,machine-1-6,knn,0.3001533484428419,0.26157391289727905
smd,machine-1-6,lof,0.28382963889738483,0.2511697519488312
smd,machine-1-6,ae,0.5977575451493687,0.5534257457512339
smd,machine-1-6,iforest,0.578442662143059,0.3755319069154216
smd,machine-1-6,timesfm_resid,0.2092763038463016,0.18321658129120386
smd,machine-1-6,tirex_resid,0.27476366069399566,0.2633336200360883
smd,machine-1-6,chronos_base_resid,0.21313185126474943,0.1886087997184664
smd,machine-1-6,chronos_small_resid,0.21175974484929105,0.18696722231728016
smd,machine-1-7,knn,0.7511336574158914,0.7070407729418301
smd,machine-1-7,lof,0.23254736195085968,0.22348472491011934
smd,machine-1-7,ae,0.45314331130957997,0.4846894102225779
smd,machine-1-7,iforest,0.34592426416481953,0.3542644654048693
smd,machine-1-7,timesfm_resid,0.15736364799594316,0.14697980359999552
smd,machine-1-7,tirex_resid,0.15697720283607525,0.1455397481805081
smd,machine-1-7,chronos_base_resid,0.164397698941405,0.15772110952481694
smd,machine-1-7,chronos_small_resid,0.15338489096694663,0.1422733653549739
smd,machine-1-8,knn,0.24551919977176312,0.13961087870604375
smd,machine-1-8,lof,0.05204633809995068,0.03364944723820893
smd,machine-1-8,ae,0.2887272226471317,0.21754241842375577
smd,machine-1-8,iforest,0.08722355499066053,0.06631809151474949
smd,machine-1-8,timesfm_resid,0.11950136945718164,0.0928504825520786
smd,machine-1-8,tirex_resid,0.1099043237504631,0.08575771139493771
smd,machine-1-8,chronos_base_resid,0.0819084977902389,0.06898076852462168
smd,machine-1-8,chronos_small_resid,0.09638297152605012,0.08357132856232108
smd,machine-2-1,knn,0.343652344440335,0.3274443055446622
smd,machine-2-1,lof,0.37525919018174747,0.3537656649911377
smd,machine-2-1,ae,0.3181211999443161,0.29534360402808724
smd,machine-2-1,iforest,0.37110405438409544,0.2705652409158124
smd,machine-2-1,timesfm_resid,0.08611744527909163,0.08224772060678157
smd,machine-2-1,tirex_resid,0.08377802464171255,0.08068433457945544
smd,machine-2-1,chronos_base_resid,0.08321392978717002,0.07802037118481699
smd,machine-2-1,chronos_small_resid,0.08415188881644373,0.0783698258608043
smd,machine-2-2,knn,0.6290787354640274,0.6835903218337985
smd,machine-2-2,lof,0.09915494228052607,0.08395081009529141
smd,machine-2-2,ae,0.46312548626918326,0.43661403900412826
smd,machine-2-2,iforest,0.3526523726672116,0.36053980809467684
smd,machine-2-2,timesfm_resid,0.11803872319510587,0.10570080335839631
smd,machine-2-2,tirex_resid,0.12113801448429552,0.10939681754937387
smd,machine-2-2,chronos_base_resid,0.12072240647595617,0.10700821121341868
smd,machine-2-2,chronos_small_resid,0.11910742054961045,0.10571671127982864
smd,machine-2-3,knn,0.19770912111095473,0.132872529257924
smd,machine-2-3,lof,0.02123628510081642,0.020334243818210942
smd,machine-2-3,ae,0.20397706838745552,0.15389763557929137
smd,machine-2-3,iforest,0.37494212583279884,0.1612835674969057
smd,machine-2-3,timesfm_resid,0.1349441642310266,0.13413451109876734
smd,machine-2-3,tirex_resid,0.1400024799123263,0.13930304205442823
smd,machine-2-3,chronos_base_resid,0.12756113605351277,0.12368001799334605
smd,machine-2-3,chronos_small_resid,0.13837772700037204,0.13824517931593353
smd,machine-2-4,knn,0.5511066522886278,0.5595419839959764
smd,machine-2-4,lof,0.45662755878091527,0.4558845399151591
smd,machine-2-4,ae,0.4696565998767407,0.3596824860601381
smd,machine-2-4,iforest,0.3842409044838542,0.23410363608929485
smd,machine-2-4,timesfm_resid,0.17872029684538365,0.14491326304608398
smd,machine-2-4,tirex_resid,0.16884304439505504,0.1436820792229286
smd,machine-2-4,chronos_base_resid,0.1949216840177926,0.1418066821704203
smd,machine-2-4,chronos_small_resid,0.17161230332139538,0.13389947934695645
smd,machine-2-5,knn,0.6357787114456172,0.6051228034653606
smd,machine-2-5,lof,0.20140798404000504,0.1325311411594105
smd,machine-2-5,ae,0.4388118048136748,0.42121570157051114
smd,machine-2-5,iforest,0.18423057007376173,0.12210158945153972
smd,machine-2-5,timesfm_resid,0.062386837270900636,0.0572886594918442
smd,machine-2-5,tirex_resid,0.05902860255745405,0.0539194544591098
smd,machine-2-5,chronos_base_resid,0.06861776075353684,0.06289886208419801
smd,machine-2-5,chronos_small_resid,0.07159377459054092,0.06321679803825617
smd,machine-2-6,knn,0.45560911761808137,0.38746030845916857
smd,machine-2-6,lof,0.08230882144618915,0.06935849771010451
smd,machine-2-6,ae,0.554100788135569,0.4716437381580754
smd,machine-2-6,iforest,0.1651725438696943,0.13207893114517877
smd,machine-2-6,timesfm_resid,0.1812758387979623,0.18163223821946128
smd,machine-2-6,tirex_resid,0.18903313006199512,0.1910880269813934
smd,machine-2-6,chronos_base_resid,0.19781220221032875,0.20280201472874904
smd,machine-2-6,chronos_small_resid,0.20350203821093713,0.1974648166885933
smd,machine-2-7,knn,0.28775492781352435,0.17918475065728895
smd,machine-2-7,lof,0.10624455946303815,0.031428704488900006
smd,machine-2-7,ae,0.48652097014241324,0.29052010261135813
smd,machine-2-7,iforest,0.5386350996814402,0.0742432309867514
smd,machine-2-7,timesfm_resid,0.13611537282886932,0.058589878730911454
smd,machine-2-7,tirex_resid,0.15249548082970643,0.06558604049246201
smd,machine-2-7,chronos_base_resid,0.11979133815920555,0.0475772766069639
smd,machine-2-7,chronos_small_resid,0.12556190623284763,0.04892649305027903
smd,machine-2-8,knn,0.8729479718660116,0.9636055134672662
smd,machine-2-8,lof,0.8715063815134052,0.9873535348214503
smd,machine-2-8,ae,0.8099201505655249,0.8952783240048323
smd,machine-2-8,iforest,0.5206505070928078,0.7597272045960886
smd,machine-2-8,timesfm_resid,0.4983828017808123,0.6964166528235725
smd,machine-2-8,tirex_resid,0.5823150702970795,0.8015920600127548
smd,machine-2-8,chronos_base_resid,0.6183406006071366,0.8236341995094134
smd,machine-2-8,chronos_small_resid,0.5145793981239464,0.6965092721316363
smd,machine-2-9,knn,0.3063440521079005,0.2372372581206374
smd,machine-2-9,lof,0.07732644482958077,0.07096274616968304
smd,machine-2-9,ae,0.7398295880349361,0.6931039726766756
smd,machine-2-9,iforest,0.26341288304458677,0.19951587718505914
smd,machine-2-9,timesfm_resid,0.11962801704882482,0.1178510898126333
smd,machine-2-9,tirex_resid,0.11542877407476196,0.10888729634391382
smd,machine-2-9,chronos_base_resid,0.1358947627101551,0.13347368268741744
smd,machine-2-9,chronos_small_resid,0.11648390913076595,0.11160966887919929
smd,machine-3-1,knn,0.6611645219286784,0.4981138741042335
smd,machine-3-1,lof,0.616707300322257,0.42035160437836794
smd,machine-3-1,ae,0.687674315921375,0.5760881918638833
smd,machine-3-1,iforest,0.26908198193818245,0.11740867210061623
smd,machine-3-1,timesfm_resid,0.25459507410764837,0.31114806631134745
smd,machine-3-1,tirex_resid,0.21375643407270573,0.2724053690663058
smd,machine-3-1,chronos_base_resid,0.204342882585054,0.24354079450775962
smd,machine-3-1,chronos_small_resid,0.2082174228461134,0.2602772447477799
smd,machine-3-10,knn,0.11517102260595351,0.09080839437457673
smd,machine-3-10,lof,0.10353193740104545,0.07736873272324316
smd,machine-3-10,ae,0.3406755178362368,0.32777087659151233
smd,machine-3-10,iforest,0.5359648870516889,0.21467887526662238
smd,machine-3-10,timesfm_resid,0.3407919589982704,0.2923709309866518
smd,machine-3-10,tirex_resid,0.1332969018051991,0.13621325075051988
smd,machine-3-10,chronos_base_resid,0.3884992020973929,0.3579807768515468
smd,machine-3-10,chronos_small_resid,0.4093290227601467,0.377502564863454
smd,machine-3-11,knn,0.185775279821914,0.1712320670045403
smd,machine-3-11,lof,0.742138117785818,0.8728394364811686
smd,machine-3-11,ae,0.7131005290786521,0.8765826453815221
smd,machine-3-11,iforest,0.025403801450798964,0.02213432020448429
smd,machine-3-11,timesfm_resid,0.36563663180439243,0.4876830161085039
smd,machine-3-11,tirex_resid,0.38611840557792754,0.45293874680117874
smd,machine-3-11,chronos_base_resid,0.401873710458539,0.4944408037928562
smd,machine-3-11,chronos_small_resid,0.36239698436988926,0.45350208721953855
smd,machine-3-2,knn,0.24103518517177666,0.25854050280845564
smd,machine-3-2,lof,0.2103967177429034,0.21888101047954134
smd,machine-3-2,ae,0.1703585055676415,0.15974798483382774
smd,machine-3-2,iforest,0.09305089661671226,0.0800984261344658
smd,machine-3-2,timesfm_resid,0.05613903963275463,0.05049714755138467
smd,machine-3-2,tirex_resid,0.05593311593488757,0.05016316737632934
smd,machine-3-2,chronos_base_resid,0.05769644391048619,0.05222510356192596
smd,machine-3-2,chronos_small_resid,0.05715410023668535,0.05152371742490967
smd,machine-3-3,knn,0.13015382167621897,0.10414181120824058
smd,machine-3-3,lof,0.12275734509691849,0.10105839152973668
smd,machine-3-3,ae,0.12256476204435143,0.09064820588888164
smd,machine-3-3,iforest,0.08061237609524857,0.060217792222399036
smd,machine-3-3,timesfm_resid,0.15112180965490518,0.09013392415269862
smd,machine-3-3,tirex_resid,0.17617331598775998,0.09014766968130422
smd,machine-3-3,chronos_base_resid,0.13831464153710513,0.07703722021297459
smd,machine-3-3,chronos_small_resid,0.1424467098483916,0.08111224759649836
smd,machine-3-4,knn,0.15118014107819358,0.13115940686080163
smd,machine-3-4,lof,0.15759151053836418,0.14443424392034748
smd,machine-3-4,ae,0.733593819445141,0.46002546010392315
smd,machine-3-4,iforest,0.25646710221305447,0.20922450878349275
smd,machine-3-4,timesfm_resid,0.07523157619188352,0.07278188664377401
smd,machine-3-4,tirex_resid,0.0702173383818182,0.06693665507673899
smd,machine-3-4,chronos_base_resid,0.06861419113488491,0.06462090726792041
smd,machine-3-4,chronos_small_resid,0.06779650670989217,0.06384220469558743
smd,machine-3-5,knn,0.23651015656514524,0.1633110774640465
smd,machine-3-5,lof,0.33903388250999944,0.16706502103126486
smd,machine-3-5,ae,0.4026540271690545,0.1829761792772729
smd,machine-3-5,iforest,0.10973255116325761,0.045887732074615974
smd,machine-3-5,timesfm_resid,0.0654316761768658,0.06960097237022908
smd,machine-3-5,tirex_resid,0.04927413390096755,0.05679944887140429
smd,machine-3-5,chronos_base_resid,0.04919667132382098,0.053917650869788045
smd,machine-3-5,chronos_small_resid,0.051531135541094064,0.05717044115357961
smd,machine-3-6,knn,0.7523421550488991,0.7210170845665448
smd,machine-3-6,lof,0.5484396300907597,0.5160510341362816
smd,machine-3-6,ae,0.6739988882348941,0.6521950654938989
smd,machine-3-6,iforest,0.7241168347469549,0.7273426177989077
smd,machine-3-6,timesfm_resid,0.0944842945213479,0.09980650277262916
smd,machine-3-6,tirex_resid,0.09883163261637343,0.10585434201436567
smd,machine-3-6,chronos_base_resid,0.09097198755511593,0.09294547018489743
smd,machine-3-6,chronos_small_resid,0.08851833411637616,0.09107453209525265
smd,machine-3-7,knn,0.7387632590954227,0.818856934410528
smd,machine-3-7,lof,0.26837464637628894,0.18435195404110288
smd,machine-3-7,ae,0.6152241036840158,0.45546732610571755
smd,machine-3-7,iforest,0.2623772946940837,0.12271104271020288
smd,machine-3-7,timesfm_resid,0.08342127886458463,0.07573057507873211
smd,machine-3-7,tirex_resid,0.0468574215843874,0.04224775623229162
smd,machine-3-7,chronos_base_resid,0.1174826953699186,0.10171631996120917
smd,machine-3-7,chronos_small_resid,0.07520570951926216,0.06728048066968617
smd,machine-3-8,knn,0.44719531396083134,0.46180140322092206
smd,machine-3-8,lof,0.06507382723218626,0.06093863658574385
smd,machine-3-8,ae,0.32139435287058915,0.2678257184771096
smd,machine-3-8,iforest,0.41313861417922887,0.36336268731377597
smd,machine-3-8,timesfm_resid,0.1801196599464528,0.1998166523603634
smd,machine-3-8,tirex_resid,0.1868591711369788,0.19901246744832995
smd,machine-3-8,chronos_base_resid,0.22360800963038413,0.2396507077100798
smd,machine-3-8,chronos_small_resid,0.17572697887883287,0.18585228836080872
smd,machine-3-9,knn,0.3127571649839018,0.18192527119528437
smd,machine-3-9,lof,0.32812402828909076,0.18839416871318737
smd,machine-3-9,ae,0.6428551745380453,0.5563272614066633
smd,machine-3-9,iforest,0.2630153128188587,0.10562725431528493
smd,machine-3-9,timesfm_resid,0.19567968537152614,0.21818234114603913
smd,machine-3-9,tirex_resid,0.23611394129057564,0.23680192751101145
smd,machine-3-9,chronos_base_resid,0.2181205540594888,0.2176225481945563
smd,machine-3-9,chronos_small_resid,0.20934554605199607,0.21954662144292647
nasa,P-1,knn,0.11938239564369353,0.10340611289473696
nasa,P-1,lof,0.12958221224006497,0.10651635921072806
nasa,P-1,ae,0.14929875332287412,0.11205412484877447
nasa,P-1,iforest,0.1096500139179539,0.09685012052487901
nasa,P-1,timesfm_resid,0.12519547649375282,0.11830613541022274
nasa,P-1,tirex_resid,0.12677392968819096,0.1220273800279806
nasa,P-1,chronos_base_resid,0.123652883100788,0.11686315914490414
nasa,P-1,chronos_small_resid,0.12407232761104643,0.11747457737367753
nasa,S-1,knn,0.051235298350345085,0.046840923500531456
nasa,S-1,lof,0.05288184195902658,0.04923741510625509
nasa,S-1,ae,0.05387029791166681,0.048829630462420476
nasa,S-1,iforest,0.04924546670507185,0.04522557758536193
nasa,S-1,timesfm_resid,0.059878102002160476,0.05470976830736693
nasa,S-1,tirex_resid,0.058864240111220774,0.05321821696725308
nasa,S-1,chronos_base_resid,0.05874182455814862,0.05342410988141322
nasa,S-1,chronos_small_resid,0.056957614811438476,0.05131191936642981
nasa,E-1,knn,0.4758017048561083,0.5102086341694274
nasa,E-1,lof,0.43799679369706446,0.3465183779456396
nasa,E-1,ae,0.15423174499598913,0.12254089540863865
nasa,E-1,iforest,0.0667901648268217,0.059787009187347834
nasa,E-1,timesfm_resid,0.08048226379949823,0.07625977165320842
nasa,E-1,tirex_resid,0.08901973749238085,0.0856964762333529
nasa,E-1,chronos_base_resid,0.08881953447348165,0.08313564626028917
nasa,E-1,chronos_small_resid,0.08217739743930338,0.07842813726299408
nasa,E-2,knn,0.10035882249012712,0.09479587989901633
nasa,E-2,lof,0.1244190768279671,0.11966205675110897
nasa,E-2,ae,0.15995764920452293,0.16044294962542077
nasa,E-2,iforest,0.11167925524625136,0.10607395943104186
nasa,E-2,timesfm_resid,0.11121185787874924,0.10716525919549974
nasa,E-2,tirex_resid,0.1090583005503952,0.1049595718669726
nasa,E-2,chronos_base_resid,0.1097141391462384,0.1057781554580996
nasa,E-2,chronos_small_resid,0.10817305433741792,0.10421393286542315
nasa,E-3,knn,0.31511398985807987,0.31450250323906837
nasa,E-3,lof,0.3360449066533547,0.3357064076162463
nasa,E-3,ae,0.30192599289803834,0.3009460351728983
nasa,E-3,iforest,0.27165033494181023,0.27068301968343134
nasa,E-3,timesfm_resid,0.24886073063547295,0.24669839638296953
nasa,E-3,tirex_resid,0.2485864678971654,0.2465646389127558
nasa,E-3,chronos_base_resid,0.24899568241407,0.2470099090094843
nasa,E-3,chronos_small_resid,0.24612368606784674,0.2439701741451732
nasa,E-4,knn,0.2592186955864295,0.257618713792299
nasa,E-4,lof,0.38186446922077655,0.38191752468134704
nasa,E-4,ae,0.2622908841715972,0.2604364772342187
nasa,E-4,iforest,0.2325897304338667,0.23365908197860927
nasa,E-4,timesfm_resid,0.2065146804854266,0.20304451869218149
nasa,E-4,tirex_resid,0.2070456585782965,0.20343035497058365
nasa,E-4,chronos_base_resid,0.2062556890460011,0.20238839761019875
nasa,E-4,chronos_small_resid,0.20711290104461216,0.20316918435315612
nasa,E-5,knn,0.18087901162477477,0.2240660849840935
nasa,E-5,lof,0.2342148661108039,0.29342613880710594
nasa,E-5,ae,0.33157566484776935,0.4137948247347711
nasa,E-5,iforest,0.05606532549769863,0.05228502468271581
nasa,E-5,timesfm_resid,0.04881948868624378,0.04714330733330928
nasa,E-5,tirex_resid,0.05164605142451089,0.04961392732741844
nasa,E-5,chronos_base_resid,0.04989517363213713,0.048170696696176594
nasa,E-5,chronos_small_resid,0.050914511606460634,0.04986703264706717
nasa,E-6,knn,0.4604702905238632,0.6244643203426802
nasa,E-6,lof,0.6536432492251307,0.7855184804764904
nasa,E-6,ae,0.782643266004038,0.8731916331380644
nasa,E-6,iforest,0.027459847798240185,0.029043411964279814
nasa,E-6,timesfm_resid,0.023978008533733434,0.022552638242702695
nasa,E-6,tirex_resid,0.026830846033439406,0.029634168207574727
nasa,E-6,chronos_base_resid,0.027494986925791116,0.026569531852254455
nasa,E-6,chronos_small_resid,0.026814341031238025,0.028227017939567556
nasa,E-7,knn,0.05727746656399107,0.04759065088382405
nasa,E-7,lof,0.046615900482384905,0.03872285561101351
nasa,E-7,ae,0.38747670872463946,0.4711309671550865
nasa,E-7,iforest,0.05346817307906923,0.04341229651720757
nasa,E-7,timesfm_resid,0.04671278579681308,0.042640278799425564
nasa,E-7,tirex_resid,0.05236313120567975,0.04897657829785409
nasa,E-7,chronos_base_resid,0.05152947761475707,0.047456506062627864
nasa,E-7,chronos_small_resid,0.048115009082274195,0.04356779877728537
nasa,E-8,knn,0.2017919627656336,0.21967620612550842
nasa,E-8,lof,0.20591837753849765,0.2225573332274715
nasa,E-8,ae,0.22768436711630635,0.242897633572113
nasa,E-8,iforest,0.18769409033971513,0.20858347697069654
nasa,E-8,timesfm_resid,0.08782302249192257,0.08379554024145262
nasa,E-8,tirex_resid,0.09170096319073429,0.08789996209448085
nasa,E-8,chronos_base_resid,0.08294339576067025,0.07809825119037288
nasa,E-8,chronos_small_resid,0.0827300529047506,0.07812769359871714
nasa,E-9,knn,0.3021194516958503,0.3458117018528887
nasa,E-9,lof,0.32212020013533127,0.38289330801145727
nasa,E-9,ae,0.3998245621052938,0.48723716093313624
nasa,E-9,iforest,0.12965771031583428,0.13329619810345497
nasa,E-9,timesfm_resid,0.054855964811529656,0.05037079260915551
nasa,E-9,tirex_resid,0.06054194009660063,0.05748341962821558
nasa,E-9,chronos_base_resid,0.05513351053770464,0.05149187479363958
nasa,E-9,chronos_small_resid,0.0558505233517181,0.05183952406076305
nasa,E-10,knn,0.7043797169434198,0.7807042631170666
nasa,E-10,lof,0.6999615801981404,0.5563130321810111
nasa,E-10,ae,0.2062247232141566,0.16540931017610494
nasa,E-10,iforest,0.07017219373475236,0.06568566344499449
nasa,E-10,timesfm_resid,0.06359671946435932,0.05624007988368391
nasa,E-10,tirex_resid,0.05949106318916639,0.051133695516097026
nasa,E-10,chronos_base_resid,0.07202094630844635,0.06340206036720483
nasa,E-10,chronos_small_resid,0.06133512629425074,0.052916556979185875
nasa,E-11,knn,0.7311872557434882,0.784917086371331
nasa,E-11,lof,0.7145314057568315,0.5651953995254024
nasa,E-11,ae,0.18155171365995765,0.14774384321879708
nasa,E-11,iforest,0.068715070393761,0.06493636122490044
nasa,E-11,timesfm_resid,0.05561428614177116,0.05342416732033539
nasa,E-11,tirex_resid,0.06532527707195947,0.0644092258488899
nasa,E-11,chronos_base_resid,0.06366364510130709,0.05870428460256651
nasa,E-11,chronos_small_resid,0.05621651332158612,0.05375018512350327
nasa,E-12,knn,0.0815408086620758,0.07960823248237575
nasa,E-12,lof,0.062416404885579785,0.0561282627268526
nasa,E-12,ae,0.14719568765334262,0.11783582503800696
nasa,E-12,iforest,0.06003156379830925,0.052738580871475066
nasa,E-12,timesfm_resid,0.07925459368040119,0.07338546166152375
nasa,E-12,tirex_resid,0.09177404824211544,0.08790702425539533
nasa,E-12,chronos_base_resid,0.0846697149528679,0.07859879071901102
nasa,E-12,chronos_small_resid,0.0805292615439272,0.07543491731787214
nasa,E-13,knn,0.047343919282330976,0.04328045124148254
nasa,E-13,lof,0.052698818945347406,0.04853011221672762
nasa,E-13,ae,0.03578655212190776,0.030532190376370148
nasa,E-13,iforest,0.050253533397698336,0.048851036559944466
nasa,E-13,timesfm_resid,0.04907047657345895,0.04735752522643694
nasa,E-13,tirex_resid,0.04709008659275485,0.04512761715391205
nasa,E-13,chronos_base_resid,0.0484076280619098,0.04707424026613021
nasa,E-13,chronos_small_resid,0.051024235521878375,0.049673075716788403
nasa,A-1,knn,0.014735351957178205,0.011951588650063722
nasa,A-1,lof,0.012341080937559888,0.010380924231058767
nasa,A-1,ae,0.5067440220376503,0.5551131540298856
nasa,A-1,iforest,0.009940060059862282,0.008149241193184168
nasa,A-1,timesfm_resid,0.014033117838248817,0.013378034709014197
nasa,A-1,tirex_resid,0.015479833107622236,0.01418812267493897
nasa,A-1,chronos_base_resid,0.016852854947622974,0.016089393938244538
nasa,A-1,chronos_small_resid,0.01707042763174132,0.015987719611437405
nasa,D-1,knn,0.26684252160156996,0.2661251019013965
nasa,D-1,lof,0.3701061477201092,0.37102366047993107
nasa,D-1,ae,0.5001618305027871,0.5005716810722082
nasa,D-1,iforest,0.35945619462600253,0.35956136065467603
nasa,D-1,timesfm_resid,0.23601623751704015,0.23393312778493858
nasa,D-1,tirex_resid,0.23602536921723766,0.23410690581641633
nasa,D-1,chronos_base_resid,0.2362492205676826,0.23406929175180669
nasa,D-1,chronos_small_resid,0.235636888237161,0.2335445173992843
nasa,P-2,knn,0.2434770085951428,0.2493144073833617
nasa,P-2,lof,0.2760692478666943,0.2863406651032859
nasa,P-2,ae,0.3618259899616201,0.36615221438579326
nasa,P-2,iforest,0.33205113364211963,0.3397844205871818
nasa,P-2,timesfm_resid,0.11944191951550699,0.11550518254063669
nasa,P-2,tirex_resid,0.11275926107046569,0.10896329775657776
nasa,P-2,chronos_base_resid,0.11430615821649225,0.11081544188446181
nasa,P-2,chronos_small_resid,0.112962436164981,0.10932651911798975
nasa,P-3,knn,0.1856840170271281,0.18786402555205514
nasa,P-3,lof,0.18190151018260087,0.1855037009795523
nasa,P-3,ae,0.20442036459918234,0.20350259404686966
nasa,P-3,iforest,0.19665850475057547,0.19871881945288217
nasa,P-3,timesfm_resid,0.12219596684193235,0.11787505331163714
nasa,P-3,tirex_resid,0.11761254167453643,0.11377265233015642
nasa,P-3,chronos_base_resid,0.11459432129202701,0.11067094847908596
nasa,P-3,chronos_small_resid,0.1140733674956769,0.11003566776701117
nasa,D-2,knn,0.9737491371087892,0.9800110956209875
nasa,D-2,lof,0.9720347632315616,0.9784820584319854
nasa,D-2,ae,0.9744534181199034,0.9797341566589218
nasa,D-2,iforest,0.44935283294696104,0.4488795128534747
nasa,D-2,timesfm_resid,0.4978814156650432,0.49740384162903467
nasa,D-2,tirex_resid,0.49147704376745527,0.49072125270927763
nasa,D-2,chronos_base_resid,0.4922557944107049,0.4914008243561746
nasa,D-2,chronos_small_resid,0.5027906076816495,0.5022151964978288
nasa,D-3,knn,0.3465644539060123,0.3436986075046714
nasa,D-3,lof,0.3223675025960101,0.31941319052079
nasa,D-3,ae,0.4590498408338855,0.45676415447545315
